,assists,faceoffWinPctg,gameDate,gameId,gameWinningGoals,gamesPlayed,goals,opponentTeamAbbrev,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,plusMinus,points,ppGoals,ppPoints,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,teamAbbrev,timeOnIcePerGame
13512,0,0.75,2017-11-28T00:30:00Z,2017020364,0,1,0,CBJ,0,2,Arvika,SWE,1995-05-20,,34,2,2013,Jacob,75,8477455,0,1,de la Rose,Jacob de la Rose,SWE,L,L,210,0,0,0,0,0,0,18.0,0.0,0,MTL,596.0
13513,0,0.0,2017-10-29T00:00:00Z,2017020166,0,1,0,WSH,0,0,Karlstad,SWE,1993-07-20,,19,1,2011,Oscar,75,8476472,0,1,Klefbom,Oscar Klefbom,SWE,D,L,215,-4,0,0,0,0,0,27.0,0.0,6,EDM,1572.0
13514,0,0.0,2017-12-23T22:00:00Z,2017020555,0,1,0,WSH,0,0,Oklahoma City,USA,1992-02-03,OK,38,2,2010,Jon,75,8475750,0,1,Merrill,Jon Merrill,USA,D,L,205,1,0,0,0,0,0,20.0,0.0,3,VGK,1121.0
13515,0,0.3333,2017-10-26T23:30:00Z,2017020145,0,1,0,FLA,0,0,Regina,CAN,1985-05-10,SK,19,1,2003,Ryan,76,8470612,0,1,Getzlaf,Ryan Getzlaf,CAN,C,R,223,-1,0,0,0,0,0,22.0,0.0,2,ANA,1108.0
13516,0,0.0,2017-10-20T23:00:00Z,2017020108,0,1,0,WPG,0,0,Orangeville,CAN,1993-01-07,ON,,,,Zack,73,8476619,0,1,Mitchell,Zack Mitchell,CAN,R,R,196,0,0,0,0,0,0,22.0,0.0,2,MIN,1000.0
13517,0,0.0,2017-10-17T23:00:00Z,2017020087,0,1,0,WPG,0,0,Herning,DNK,1995-04-10,,89,3,2013,Oliver,72,8477416,0,1,Bjorkstrand,Oliver Bjorkstrand,DNK,R,R,177,2,0,0,0,0,0,18.0,0.0,1,CBJ,969.0
13518,0,0.5,2017-10-08T23:00:00Z,2017020031,0,1,0,NYR,0,0,Belleville,CAN,1991-07-20,ON,139,5,2011,Andrew,71,8476381,0,1,Shaw,Andrew Shaw,CAN,R,R,182,0,0,0,0,0,0,17.0,0.0,3,MTL,996.0
13519,0,0.0,2017-12-01T00:00:00Z,2017020386,0,1,0,CGY,0,2,Guildford,GBR,1996-04-27,,12,1,2014,Brendan,75,8477943,0,1,Perlini,Brendan Perlini,GBR,L,L,211,-1,0,0,0,0,0,20.0,0.0,0,ARI,834.0
13520,0,0.0,2017-10-11T23:30:00Z,2017020050,0,1,0,CGY,0,0,Gothenburg,SWE,1991-02-09,,,,,Christian,75,8477850,0,1,Folin,Christian Folin,SWE,D,R,204,0,0,0,0,0,0,29.0,0.0,0,LAK,1164.0
13521,0,0.6,2017-12-28T00:00:00Z,2017020567,0,1,0,ARI,0,0,Malmö,SWE,1985-10-12,,49,2,2004,Carl,75,8471262,0,1,Soderberg,Carl Soderberg,SWE,C,L,210,0,0,0,0,0,0,20.0,0.0,1,COL,1063.0
13522,0,1.0,2017-10-09T23:00:00Z,2017020038,0,1,0,CGY,0,0,Gävle,SWE,1990-10-13,,39,2,2009,Jakob,74,8475164,0,1,Silfverberg,Jakob Silfverberg,SWE,R,R,202,0,0,0,0,0,0,25.0,0.0,3,ANA,1408.0
13523,0,0.2727,2017-11-25T00:00:00Z,2017020344,0,1,0,STL,0,0,New Westminster,CAN,1989-08-14,BC,3,1,2007,Kyle,73,8474068,0,1,Turris,Kyle Turris,CAN,C,R,190,0,0,0,0,0,0,20.0,0.0,2,NSH,958.0
13524,0,0.0,2017-12-02T00:00:00Z,2017020389,0,1,0,OTT,0,0,Toronto,CAN,1996-01-22,ON,28,1,2014,Joshua,72,8477959,0,1,Ho-Sang,Joshua Ho-Sang,CAN,R,R,173,-3,0,0,0,0,0,18.0,0.0,0,NYI,906.0
13525,0,0.0,2017-10-11T23:30:00Z,2017020048,0,1,0,COL,0,0,Los Angeles,USA,1987-11-15,CA,,,,Kevan,74,8476191,0,1,Miller,Kevan Miller,USA,D,R,210,-1,0,0,0,0,0,23.0,0.0,0,BOS,1187.0
13526,0,0.0,2017-10-26T23:30:00Z,2017020143,0,1,0,OTT,0,0,Ilderton,CAN,1986-06-14,ON,,,,Matt,70,8476177,0,1,Read,Matt Read,CAN,R,R,185,1,0,0,0,0,0,14.0,0.0,1,PHI,620.0
13527,0,0.6363,2017-11-19T00:00:00Z,2017020298,0,1,0,TOR,0,0,Victoriaville,CAN,1993-02-24,QC,26,1,2011,Phillip,73,8476479,0,1,Danault,Phillip Danault,CAN,C,L,195,-2,0,0,0,0,0,25.0,0.0,2,MTL,1154.0
13528,0,0.0,2017-11-25T00:00:00Z,2017020341,0,1,0,NYR,0,0,Karlskrona,SWE,1984-03-02,,291,9,2002,Jonathan,76,8470318,0,1,Ericsson,Jonathan Ericsson,SWE,D,L,220,0,0,0,0,0,0,25.0,0.0,2,DET,1231.0
13529,0,0.6666,2017-11-04T23:00:00Z,2017020201,0,1,0,WSH,0,0,Dublin,USA,1993-01-20,OH,133,5,2011,Sean,74,8476374,0,1,Kuraly,Sean Kuraly,USA,C,L,213,-1,0,0,0,0,0,23.0,0.0,2,BOS,851.0
13530,0,0.0,2017-10-15T22:00:00Z,2017020078,0,1,0,BUF,0,0,Toronto,CAN,1987-06-14,ON,25,1,2005,Andrew,70,8471699,0,1,Cogliano,Andrew Cogliano,CAN,L,L,177,0,0,0,0,0,0,30.0,0.0,1,ANA,1267.0
13531,0,0.0,2017-11-19T22:00:00Z,2017020305,0,1,0,NYI,0,0,Denver,USA,1994-05-01,CO,120,4,2012,Jaccob,75,8476958,0,1,Slavin,Jaccob Slavin,USA,D,L,205,-1,0,0,0,0,0,27.0,0.0,3,CAR,1491.0
13532,0,0.0,2017-11-26T00:30:00Z,2017020358,0,1,0,LAK,0,2,Hinsdale,USA,1991-10-07,IL,160,6,2011,Josh,75,8476312,0,1,Manson,Josh Manson,CAN,D,R,213,-1,0,0,0,0,0,23.0,0.0,1,ANA,1364.0
13533,0,0.75,2017-10-24T23:00:00Z,2017020135,0,1,0,CHI,0,0,Skellefteå,SWE,1991-10-29,,57,2,2010,Oscar,73,8475715,0,1,Lindberg,Oscar Lindberg,SWE,C,L,202,0,0,0,0,0,0,18.0,0.0,2,VGK,755.0
13534,0,0.0,2017-11-02T23:00:00Z,2017020191,0,1,0,PHI,0,0,St. Albert,CAN,1993-05-12,AB,86,3,2012,Colton,78,8476892,0,1,Parayko,Colton Parayko,CAN,D,R,230,0,0,0,0,0,0,22.0,0.0,3,STL,1188.0
13535,0,0.5,2017-11-29T00:00:00Z,2017020371,0,1,0,CBJ,0,0,Cobourg,CAN,1981-10-04,ON,28,1,2000,Justin,73,8468508,0,1,Williams,Justin Williams,CAN,R,R,188,-1,0,0,0,0,0,22.0,0.0,0,CAR,960.0
13536,0,0.0,2017-10-31T23:00:00Z,2017020180,0,1,0,MIN,0,0,Lipetsk,RUS,1990-10-29,,14,1,2009,Dmitry,73,8475179,0,1,Kulikov,Dmitry Kulikov,RUS,D,L,204,0,0,0,0,0,0,19.0,0.0,0,WPG,900.0
13537,0,0.5,2017-12-02T00:30:00Z,2017020392,0,1,0,FLA,0,0,North York,CAN,1980-12-02,ON,,,,Joel,73,8468208,0,1,Ward,Joel Ward,CAN,R,R,225,0,0,0,0,0,0,25.0,0.0,1,SJS,986.0
13538,0,0.0,2017-12-03T00:00:00Z,2017020404,0,1,0,NSH,0,0,Grimsby,CAN,1981-06-16,ON,151,5,2001,Kevin,73,8469598,0,1,Bieksa,Kevin Bieksa,CAN,D,R,197,0,0,0,0,0,0,24.0,0.0,1,ANA,1228.0
13539,0,0.0,2017-10-30T23:00:00Z,2017020172,0,1,0,CBJ,0,0,Morristown,USA,1992-04-30,NJ,140,5,2010,Kenny,72,8475844,0,1,Agostino,Kenny Agostino,USA,L,L,202,-1,0,0,0,0,0,9.0,0.0,1,BOS,342.0
13540,0,0.0,2017-12-22T00:00:00Z,2017020530,0,1,0,NJD,0,0,Nassjo,SWE,1991-12-02,,157,6,2010,Jesper,72,8475855,0,1,Fast,Jesper Fast,SWE,R,R,191,0,0,0,0,0,0,20.0,0.0,1,NYR,816.0
13541,0,0.0,2017-11-04T22:00:00Z,2017020205,0,1,0,STL,0,0,Vancouver,CAN,1994-03-09,BC,5,1,2012,Morgan,73,8476853,0,1,Rielly,Morgan Rielly,CAN,D,L,217,-1,0,0,0,0,0,24.0,0.0,1,TOR,1238.0
13542,0,0.0,2017-12-10T00:00:00Z,2017020444,0,1,0,NYI,0,0,East Longmeadow,USA,1994-03-14,MA,,,,Frank,69,8478366,0,1,Vatrano,Frank Vatrano,USA,C,L,201,-1,0,0,0,0,0,12.0,0.0,1,BOS,374.0
13543,0,0.3529,2017-12-14T00:00:00Z,2017020476,0,1,0,NYI,0,2,Brampton,CAN,1992-01-31,ON,2,1,2010,Tyler,73,8475794,0,1,Seguin,Tyler Seguin,CAN,C,R,201,0,0,0,0,0,0,23.0,0.0,2,DAL,1009.0
13544,0,0.2142,2017-12-11T00:00:00Z,2017020456,0,1,0,TOR,0,0,Richmond Hill,CAN,1997-01-13,ON,1,1,2015,Connor,73,8478402,0,1,McDavid,Connor McDavid,CAN,C,L,192,0,0,0,0,0,0,21.0,0.0,4,EDM,1417.0
13545,0,0.0,2017-12-29T00:00:00Z,2017020574,0,1,0,VGK,0,0,Kingsford,USA,1992-03-06,MI,148,5,2010,Kevin,76,8475857,0,1,Gravel,Kevin Gravel,USA,D,L,212,-2,0,0,0,0,0,14.0,0.0,1,LAK,725.0
13546,0,1.0,2017-12-31T00:00:00Z,2017020588,0,1,0,MTL,0,0,Red Deer,CAN,1989-04-20,AB,112,4,2007,Colton,72,8474098,0,1,Sceviour,Colton Sceviour,CAN,C,R,195,0,0,0,0,0,0,17.0,0.0,0,FLA,846.0
13547,0,0.4166,2017-11-01T23:00:00Z,2017020181,0,1,0,PHI,0,0,Evanston,USA,1988-04-12,IL,177,6,2008,Tommy,72,8474739,0,1,Wingels,Tommy Wingels,USA,R,R,200,0,0,0,0,0,0,15.0,0.0,0,CHI,576.0
13548,0,0.5,2017-10-06T23:30:00Z,2017020015,0,1,0,DAL,0,2,Cap-Rouge,CAN,1990-12-27,QC,,,,Jonathan,69,8476539,0,1,Marchessault,Jonathan Marchessault,CAN,C,R,174,1,0,0,0,0,0,23.0,0.0,3,VGK,1137.0
13549,0,0.4117,2017-11-15T00:30:00Z,2017020268,0,1,0,MTL,0,0,Buffalo,USA,1987-10-31,NY,28,1,2006,Nick,72,8473422,0,1,Foligno,Nick Foligno,USA,L,L,202,0,0,0,0,0,0,28.0,0.0,2,CBJ,1212.0
13550,0,0.3846,2017-12-16T00:00:00Z,2017020492,0,1,0,DAL,0,0,Winnipeg,CAN,1985-05-13,MB,20,1,2004,Travis,74,8471233,0,1,Zajac,Travis Zajac,CAN,C,R,185,1,0,0,0,0,0,23.0,0.0,2,NJD,1314.0
13551,0,0.0,2017-11-24T18:00:00Z,2017020337,0,1,0,WPG,0,0,Peterborough,CAN,1985-05-16,ON,28,1,2003,Corey,75,8470621,0,1,Perry,Corey Perry,CAN,R,R,213,-2,0,0,0,0,0,21.0,0.0,1,ANA,1138.0
13552,0,0.25,2017-10-31T23:00:00Z,2017020180,0,1,0,WPG,0,0,Karlstad,SWE,1997-01-29,,20,1,2015,Joel,73,8478493,0,1,Eriksson Ek,Joel Eriksson Ek,SWE,C,L,206,-1,0,0,0,0,0,15.0,0.0,1,MIN,701.0
13553,0,0.5,2017-10-10T23:00:00Z,2017020044,0,1,0,OTT,0,0,London,CAN,1989-08-10,ON,6,1,2007,Sam,71,8474040,0,1,Gagner,Sam Gagner,CAN,C,R,200,0,0,0,0,0,0,15.0,0.0,2,VAN,808.0
13554,0,0.0,2017-12-21T00:30:00Z,2017020528,0,1,0,STL,0,2,Holland Landing,CAN,1996-06-20,ON,4,1,2014,Sam,73,8477935,0,1,Bennett,Sam Bennett,CAN,C,L,200,0,0,0,0,0,0,18.0,0.0,3,CGY,838.0
13555,0,0.0,2017-11-23T00:00:00Z,2017020324,0,1,0,VAN,0,0,Winnipeg,CAN,1987-01-20,MB,156,5,2005,Ryan,73,8471817,0,1,Reaves,Ryan Reaves,CAN,R,R,225,0,0,0,0,0,0,10.0,0.0,1,PIT,382.0
13556,0,0.0,2017-12-09T00:30:00Z,2017020442,0,1,0,BUF,0,0,Dublin,USA,1993-03-26,OH,20,1,2011,Connor,76,8476473,0,1,Murphy,Connor Murphy,USA,D,R,212,0,0,0,0,0,0,27.0,0.0,1,CHI,1155.0
13557,0,0.0,2017-11-12T00:00:00Z,2017020251,0,1,0,MTL,0,0,"Garden River, First Nations",CAN,1989-06-23,ON,186,7,2009,Jordan,75,8475325,0,1,Nolan,Jordan Nolan,CAN,C,L,219,0,0,0,0,0,0,11.0,0.0,0,BUF,520.0
13558,0,0.0,2017-11-10T00:30:00Z,2017020237,0,1,0,MIN,0,0,Piikkio,FIN,1995-07-04,,55,2,2013,Artturi,72,8477476,0,1,Lehkonen,Artturi Lehkonen,FIN,L,L,183,-1,0,0,0,0,0,20.0,0.0,2,MTL,873.0
13559,0,0.7222,2017-12-02T22:00:00Z,2017020397,0,1,0,MIN,0,2,Saskatoon,CAN,1991-08-22,SK,5,1,2009,Brayden,73,8475170,0,1,Schenn,Brayden Schenn,CAN,C,L,200,0,0,0,0,0,0,22.0,0.0,2,STL,1259.0
13560,0,0.0,2017-12-16T00:00:00Z,2017020493,0,1,0,NYR,0,0,Duluth,USA,1992-03-04,MN,15,1,2010,Derek,76,8475762,0,1,Forbort,Derek Forbort,USA,D,L,215,-1,0,0,0,0,0,29.0,0.0,3,LAK,1375.0
13561,0,0.0,2017-12-28T00:00:00Z,2017020562,0,1,0,CBJ,0,0,Warren,USA,1985-05-21,MI,224,7,2004,Matt,71,8471436,0,1,Hunwick,Matt Hunwick,USA,D,L,200,-2,0,0,0,0,0,31.0,0.0,2,PIT,1351.0
13562,0,0.0,2017-11-02T23:30:00Z,2017020197,0,1,0,TOR,0,0,Rochester Hills,USA,1987-07-26,MI,95,4,2007,Alec,73,8474166,0,1,Martinez,Alec Martinez,USA,D,L,208,1,0,0,0,0,0,29.0,0.0,0,LAK,1594.0
13563,0,0.2727,2017-11-25T00:00:00Z,2017020344,0,1,0,NSH,0,0,Saskatoon,CAN,1991-08-22,SK,5,1,2009,Brayden,73,8475170,0,1,Schenn,Brayden Schenn,CAN,C,L,200,-1,0,0,0,0,0,23.0,0.0,6,STL,1168.0
13564,0,0.0,2017-12-14T01:00:00Z,2017020477,0,1,0,DET,0,0,Langley,CAN,1995-07-05,BC,116,4,2014,Danton,73,8478046,0,1,Heinen,Danton Heinen,CAN,C,L,185,-1,0,0,0,0,0,18.0,0.0,2,BOS,804.0
13565,0,0.0,2017-11-28T00:00:00Z,2017020363,0,1,0,PHI,0,0,Landshut,DEU,1992-01-21,,110,4,2010,Tom,74,8475832,0,1,Kuhnhackl,Tom Kuhnhackl,DEU,R,L,196,-1,0,0,0,0,0,11.0,0.0,1,PIT,448.0
13566,0,0.5,2017-10-04T22:00:00Z,2017020001,0,1,0,WPG,0,0,Winkler,CAN,1985-09-07,MB,18,1,2003,Eric,76,8470611,0,1,Fehr,Eric Fehr,CAN,C,R,208,-1,0,0,0,0,0,24.0,0.0,2,TOR,913.0
13567,0,0.0,2017-10-09T23:00:00Z,2017020038,0,1,0,CGY,0,0,Hinsdale,USA,1991-10-07,IL,160,6,2011,Josh,75,8476312,0,1,Manson,Josh Manson,CAN,D,R,213,0,0,0,0,0,0,23.0,0.0,4,ANA,1133.0
13568,0,1.0,2017-12-16T18:00:00Z,2017020496,0,1,0,MIN,0,0,Surrey,CAN,1994-08-13,BC,63,3,2012,Jujhar,76,8476915,0,1,Khaira,Jujhar Khaira,CAN,L,L,214,0,0,0,0,0,0,19.0,0.0,0,EDM,786.0
13569,0,0.0,2017-12-24T00:00:00Z,2017020546,0,1,0,FLA,0,0,Mississauga,CAN,1995-03-20,ON,101,4,2013,Nick,76,8477426,0,1,Paul,Nick Paul,CAN,L,L,230,0,0,0,0,0,0,11.0,0.0,1,OTT,463.0
13570,0,0.0,2017-10-07T23:30:00Z,2017020030,0,1,0,LAK,0,0,Barrie,CAN,1985-03-09,ON,20,1,2003,Brent,77,8470613,0,1,Burns,Brent Burns,CAN,D,R,230,-4,0,0,0,0,0,31.0,0.0,3,SJS,1650.0
13571,0,0.0,2017-10-09T23:00:00Z,2017020037,0,1,0,EDM,0,2,Toronto,CAN,1991-12-31,ON,,,,Brandon,72,8479293,0,1,Tanev,Brandon Tanev,CAN,L,L,180,1,0,0,0,0,0,22.0,0.0,1,WPG,769.0
13572,0,0.0,2017-11-11T00:30:00Z,2017020246,0,1,0,DAL,0,0,Maple Ridge,CAN,1985-12-12,BC,4,1,2004,Andrew,75,8471217,0,1,Ladd,Andrew Ladd,CAN,L,L,192,-1,0,0,0,0,0,20.0,0.0,1,NYI,1005.0
13573,0,1.0,2017-11-04T23:00:00Z,2017020207,0,1,0,DAL,0,0,Repentigny,CAN,1982-11-30,QC,55,2,2001,Jason,72,8469506,0,1,Pominville,Jason Pominville,USA,R,R,180,0,0,0,0,0,0,21.0,0.0,1,BUF,935.0
13574,0,0.625,2017-12-21T00:30:00Z,2017020528,0,1,0,CGY,0,0,St. Paul,CAN,1984-05-25,AB,214,7,2003,Kyle,74,8470803,0,1,Brodziak,Kyle Brodziak,CAN,C,R,209,0,0,0,0,0,0,23.0,0.0,1,STL,774.0
13575,0,0.0,2017-11-18T19:00:00Z,2017020293,0,1,0,ARI,0,0,Landsbro,SWE,1990-05-31,,15,1,2008,Erik,72,8474578,0,1,Karlsson,Erik Karlsson,SWE,D,R,191,-1,0,0,0,0,0,25.0,0.0,5,OTT,1525.0
13576,0,0.0,2017-10-21T23:30:00Z,2017020116,0,1,0,FLA,0,0,Novokuznetsk,RUS,1991-07-23,,55,2,2009,Dmitry,71,8475200,0,1,Orlov,Dmitry Orlov,RUS,D,L,212,0,0,0,0,0,0,28.0,0.0,1,WSH,1396.0
13577,0,0.0,2017-12-02T00:00:00Z,2017020391,0,1,0,CBJ,0,0,Orangeville,CAN,1995-12-05,ON,10,1,2014,Nick,74,8477941,0,1,Ritchie,Nick Ritchie,CAN,L,L,234,-1,0,0,0,0,0,22.0,0.0,1,ANA,942.0
13578,0,0.5,2017-10-15T22:00:00Z,2017020078,0,1,0,ANA,0,0,Repentigny,CAN,1982-11-30,QC,55,2,2001,Jason,72,8469506,0,1,Pominville,Jason Pominville,USA,R,R,180,0,0,0,0,0,0,25.0,0.0,2,BUF,997.0
13579,0,0.0,2017-12-24T00:00:00Z,2017020549,0,1,0,PIT,0,0,Glace Bay,CAN,1992-10-05,NS,76,3,2011,Logan,75,8476400,0,1,Shaw,Logan Shaw,CAN,C,R,208,0,0,0,0,0,0,12.0,0.0,0,ANA,542.0
13580,0,0.0,2017-11-11T00:30:00Z,2017020248,0,1,0,VGK,0,0,Ann Arbor,USA,1994-07-08,MI,104,4,2013,Andrew,73,8477429,0,1,Copp,Andrew Copp,USA,C,L,206,1,0,0,0,0,0,18.0,0.0,1,WPG,677.0
13581,0,0.0,2017-12-17T22:00:00Z,2017020507,0,1,0,STL,0,0,Aalborg,DNK,1996-02-14,,9,1,2014,Nikolaj,72,8477940,0,1,Ehlers,Nikolaj Ehlers,DNK,L,L,172,0,0,0,0,0,0,22.0,0.0,2,WPG,884.0
13582,0,0.5,2017-10-17T23:00:00Z,2017020089,0,1,0,EDM,0,0,Spokane,USA,1986-12-29,WA,,,,Derek,71,8478585,0,1,Ryan,Derek Ryan,USA,C,R,170,0,0,0,0,0,0,24.0,0.0,0,CAR,950.0
13583,0,0.0,2017-11-15T00:00:00Z,2017020271,0,1,0,MIN,0,0,Pembroke Pines,USA,1993-04-20,FL,78,3,2012,Shayne,71,8476906,0,1,Gostisbehere,Shayne Gostisbehere,USA,D,L,180,-1,0,0,0,0,0,22.0,0.0,1,PHI,1241.0
13584,0,0.0,2017-10-19T23:00:00Z,2017020098,0,1,0,TBL,0,0,Arlington,USA,1994-10-03,TX,4,1,2013,Seth,76,8477495,0,1,Jones,Seth Jones,USA,D,R,210,-1,0,0,0,0,0,27.0,0.0,5,CBJ,1435.0
13585,0,0.0,2017-12-02T00:00:00Z,2017020389,0,1,0,NYI,0,0,Landsbro,SWE,1990-05-31,,15,1,2008,Erik,72,8474578,0,1,Karlsson,Erik Karlsson,SWE,D,R,191,-3,0,0,0,0,0,30.0,0.0,4,OTT,1345.0
13586,0,0.0,2017-11-26T00:00:00Z,2017020357,0,1,0,SJS,0,0,Drummondville,CAN,1988-01-05,QC,177,6,2006,Mathieu,70,8473618,0,1,Perreault,Mathieu Perreault,CAN,C,L,188,-1,0,0,0,0,0,20.0,0.0,0,WPG,835.0
13587,0,0.5,2017-10-14T23:00:00Z,2017020065,0,1,0,NYR,0,2,Smithtown,USA,1991-02-01,NY,26,1,2009,Kyle,71,8475151,0,1,Palmieri,Kyle Palmieri,USA,R,R,185,0,0,0,0,0,0,24.0,0.0,1,NJD,1220.0
13588,0,0.0,2018-01-01T00:00:00Z,2017020599,0,1,0,CGY,0,0,Martin,SVK,1991-02-07,,52,2,2009,Richard,73,8475209,0,1,Panik,Richard Panik,SVK,R,L,208,1,0,0,0,0,0,19.0,0.0,0,CHI,958.0
13589,0,0.0,2017-12-23T00:00:00Z,2017020539,0,1,0,BUF,0,0,London,CAN,1997-03-11,ON,24,1,2015,Travis,70,8478439,0,1,Konecny,Travis Konecny,CAN,C,R,175,-1,0,0,0,0,0,16.0,0.0,2,PHI,664.0
13590,0,0.75,2017-11-04T23:00:00Z,2017020207,0,1,0,BUF,0,0,Georgetown,CAN,1995-07-04,ON,29,1,2013,Jason,74,8477450,0,1,Dickinson,Jason Dickinson,CAN,C,L,205,0,0,0,0,0,0,17.0,0.0,0,DAL,764.0
13591,0,1.0,2017-11-23T00:00:00Z,2017020323,0,1,0,PHI,0,0,Welland,CAN,1987-11-18,ON,72,3,2006,Cal,71,8473504,0,1,Clutterbuck,Cal Clutterbuck,CAN,R,R,216,0,0,0,0,0,0,19.0,0.0,1,NYI,793.0
13592,0,0.0,2017-12-28T01:00:00Z,2017020561,0,1,0,NYR,0,2,Virginia,USA,1986-12-06,MN,28,1,2005,Matt,73,8471702,0,1,Niskanen,Matt Niskanen,USA,D,R,203,0,0,0,0,0,0,26.0,0.0,3,WSH,1471.0
13593,0,1.0,2017-12-03T23:00:00Z,2017020409,0,1,0,WPG,0,0,Kitchener,CAN,1989-11-24,ON,130,5,2009,Mike,72,8474884,0,1,Hoffman,Mike Hoffman,CAN,L,L,180,0,0,0,0,0,0,18.0,0.0,0,OTT,932.0
13594,0,0.0,2017-11-04T23:00:00Z,2017020204,0,1,0,PHI,0,2,Joliette,CAN,1996-12-14,QC,39,2,2015,A.J.,75,8478421,0,1,Greer,A.J. Greer,CAN,L,L,204,0,0,0,0,0,0,11.0,0.0,1,COL,401.0
13595,0,0.0,2017-11-28T00:00:00Z,2017020362,0,1,0,FLA,0,0,Milwaukee,USA,1985-10-30,WI,13,1,2004,Drew,74,8471226,0,1,Stafford,Drew Stafford,USA,R,R,215,-1,0,0,0,0,0,19.0,0.0,1,NJD,870.0
13596,0,0.0,2017-10-04T22:00:00Z,2017020001,0,1,0,TOR,0,0,Toronto,CAN,1991-12-31,ON,,,,Brandon,72,8479293,0,1,Tanev,Brandon Tanev,CAN,L,L,180,-1,0,0,0,0,0,15.0,0.0,0,WPG,509.0
13597,0,0.5454,2017-10-10T23:00:00Z,2017020044,0,1,0,VAN,0,0,Anchorage,USA,1984-10-05,AK,183,6,2003,Nate,72,8470775,0,1,Thompson,Nate Thompson,USA,C,L,212,0,0,0,0,0,0,19.0,0.0,0,OTT,792.0
13598,0,0.0,2017-11-14T00:00:00Z,2017020266,0,1,0,CGY,0,0,Omsk,RUS,1993-03-23,,41,2,2011,Dmitrij,74,8476436,0,1,Jaskin,Dmitrij Jaskin,CZE,R,L,216,-1,0,0,0,0,0,13.0,0.0,3,STL,593.0
13599,0,0.0,2017-10-06T23:00:00Z,2017020013,0,1,0,NYI,0,0,Indianapolis,USA,1987-01-13,IN,3,1,2005,Jack,73,8471677,0,1,Johnson,Jack Johnson,USA,D,L,227,2,0,0,0,0,0,26.0,0.0,1,CBJ,1228.0
13600,0,0.0,2017-12-15T00:00:00Z,2017020483,0,1,0,STL,0,0,Gävle,SWE,1990-10-13,,39,2,2009,Jakob,74,8475164,0,1,Silfverberg,Jakob Silfverberg,SWE,R,R,202,1,0,0,0,0,0,25.0,0.0,1,ANA,1165.0
13601,0,0.0,2017-10-24T23:30:00Z,2017020125,0,1,0,BUF,0,2,Longueuil,CAN,1994-09-16,QC,20,1,2013,Anthony,77,8477511,0,1,Mantha,Anthony Mantha,CAN,R,L,225,0,0,0,0,0,0,24.0,0.0,2,DET,1055.0
13602,0,0.0,2017-10-26T23:00:00Z,2017020138,0,1,0,BOS,0,0,Herisau,CHE,1996-10-08,,9,1,2015,Timo,72,8478414,0,1,Meier,Timo Meier,CHE,R,L,215,0,0,0,0,0,0,17.0,0.0,2,SJS,706.0
13603,0,0.0,2017-11-17T00:30:00Z,2017020281,0,1,0,OTT,0,0,Madison,USA,1987-10-02,WI,5,1,2006,Phil,72,8473548,0,1,Kessel,Phil Kessel,USA,R,R,202,0,0,0,0,0,0,22.0,0.0,0,PIT,993.0
13604,0,0.5384,2017-12-02T23:00:00Z,2017020405,0,1,0,ARI,0,0,Plano,USA,1991-11-28,TX,75,3,2011,Blake,71,8476399,0,1,Coleman,Blake Coleman,USA,C,L,200,-1,0,0,0,0,0,17.0,0.0,2,NJD,751.0
13605,0,0.5714,2017-11-19T00:30:00Z,2017020301,0,1,0,WSH,0,0,Virginia,USA,1976-11-02,MN,35,2,1996,Matt,73,8464989,0,1,Cullen,Matt Cullen,USA,C,L,202,-1,0,0,0,0,0,12.0,0.0,0,MIN,507.0
13606,0,0.3333,2017-12-30T00:30:00Z,2017020583,0,1,0,DAL,0,0,Trebic,CZE,1987-07-02,,106,4,2005,Vladimir,70,8471743,0,1,Sobotka,Vladimir Sobotka,CZE,L,L,184,0,0,0,0,0,0,24.0,0.0,0,STL,1022.0
13607,0,0.0,2017-10-07T23:00:00Z,2017020020,0,1,0,BUF,0,0,Calgary,CAN,1989-02-08,AB,4,1,2007,Thomas,72,8474066,0,1,Hickey,Thomas Hickey,CAN,D,L,188,1,0,0,0,0,0,24.0,0.0,1,NYI,1202.0
13608,0,0.0,2017-12-10T00:00:00Z,2017020452,0,1,0,VGK,0,0,Cornwall,CAN,1995-04-16,ON,40,2,2013,Remi,73,8477461,0,1,Elie,Remi Elie,CAN,L,L,210,-1,0,0,0,0,0,13.0,0.0,0,DAL,562.0
13609,0,0.6666,2017-12-24T00:00:00Z,2017020548,0,1,0,NYR,0,0,Thornhill,CAN,1980-08-03,ON,95,3,2000,Dominic,72,8468575,0,1,Moore,Dominic Moore,CAN,C,L,192,0,0,0,0,0,0,12.0,0.0,2,TOR,494.0
13610,0,0.6363,2017-10-30T23:00:00Z,2017020176,0,1,0,VAN,0,0,Vitkov,CZE,1994-01-09,,13,1,2012,Radek,75,8476889,0,1,Faksa,Radek Faksa,CZE,C,L,216,0,0,0,0,0,0,23.0,0.0,1,DAL,676.0
